fuel,date,h,actual,hi,input_status,outcome_known,naive,full_pass,report1_ish,adl,adl_ecm
Premium Petrol 95R,2023-03-24,3,4.777235728950018,False,final,True,0.0,-4.932893073083596,-5.206515870003775,-2.201344622164631,-2.965708463824371
Premium Petrol 95R,2023-03-31,1,4.0127214373729885,False,final,True,0.0,5.375942863835096,0.7210041205146839,1.616426319636923,0.7773355673780135
Premium Petrol 95R,2023-03-31,2,6.327581652953995,False,final,True,0.0,3.4406429855734095,0.7210041205146839,2.25447351263582,0.7421036714778859
Premium Petrol 95R,2023-03-31,3,6.53242773073697,False,final,True,0.0,-1.9892612888603927,0.7210041205146839,2.6002688212167104,0.48293018319246145
Premium Petrol 95R,2023-04-07,1,2.3148602155810067,False,final,True,0.0,3.681373315725041,4.797706487761367,2.1175032382003107,1.6590548980463535
Premium Petrol 95R,2023-04-07,2,2.5197062933639813,False,final,True,0.0,9.057316179560136,4.797706487761367,3.052010940427213,2.3666630739464893
Premium Petrol 95R,2023-04-07,3,1.9223347253209795,False,final,True,0.0,7.1220163012984505,4.797706487761367,3.437250501511813,2.6568400574423054
Premium Petrol 95R,2023-04-14,1,0.2048460777829746,False,final,True,0.0,1.1524623957596083,1.4264329344933089,1.3960531315378424,1.2073796842260298
Premium Petrol 95R,2023-04-14,2,-0.39252549026002725,False,final,True,0.0,4.8338357114846495,1.4264329344933089,1.9691159770034583,1.773395717317646
Premium Petrol 95R,2023-04-14,3,-3.211362268149003,False,final,True,0.0,10.209778575319746,1.4264329344933089,2.1907870690476816,1.998789771394789
Premium Petrol 95R,2023-04-21,1,-0.5973715680430018,False,final,True,0.0,-4.446051139421601,-1.1618702739351818,-1.211671330081916,-0.8963120769057303
Premium Petrol 95R,2023-04-21,2,-3.4162083459319774,False,final,True,0.0,-3.2935887436619926,-1.1618702739351818,-1.7005340469231347,-1.2593474887405445
Premium Petrol 95R,2023-04-21,3,-9.182577546778987,False,final,True,0.0,0.38778457206304817,-1.1618702739351818,-1.8550600451071926,-1.3718409272673575
Premium Petrol 95R,2023-04-28,1,-2.8188367778889756,False,final,True,0.0,-5.529696438962108,-1.581639361478352,-2.6865723810050075,-2.6508908074475426
Premium Petrol 95R,2023-04-28,2,-8.585205978735985,False,final,True,0.0,-9.975747578383709,-1.581639361478352,-3.7409188406149108,-4.001345133938906
Premium Petrol 95R,2023-04-28,3,-12.208817736807987,False,final,True,0.0,-8.823285182624101,-1.581639361478352,-4.169272062343815,-4.804229615968988
Premium Petrol 95R,2023-05-05,1,-5.766369200847009,False,final,True,0.0,-9.137553020146193,-5.572689827732127,-4.6859119955747515,-4.913354165882584
Premium Petrol 95R,2023-05-05,2,-9.389980958919011,False,final,True,0.0,-14.6672494591083,-5.572689827732127,-6.570717183828617,-7.507749228603347
Premium Petrol 95R,2023-05-05,3,-9.285153132245,False,final,True,0.0,-19.1133005985299,-5.572689827732127,-7.305516221316523,-9.123821952103087
Premium Petrol 95R,2023-05-12,1,-3.623611758072002,False,final,True,0.0,-0.47150340647019884,0.4739170159143901,-2.0762865405859747,-3.419594519542339
Premium Petrol 95R,2023-05-12,2,-3.5187839313979907,False,final,True,0.0,-9.609056426616391,0.4739170159143901,-2.887320630377747,-5.770651975919949
Premium Petrol 95R,2023-05-12,3,-1.394879065979012,False,final,True,0.0,-15.138752865578498,0.4739170159143901,-3.190121909462227,-7.688053596784444
Premium Petrol 95R,2023-05-19,1,0.10482782667401125,False,final,True,0.0,2.801344976176542,0.0,0.28517221181185515,-0.9651218667224543
Premium Petrol 95R,2023-05-19,2,2.22873269209299,False,final,True,0.0,2.329841569706343,0.0,0.4288550441736592,-2.028272669027483
Premium Petrol 95R,2023-05-19,3,2.0169359386109704,False,final,True,0.0,-6.807711450439849,0.0,0.6245314046828431,-3.04947332889233
Premium Petrol 95R,2023-05-26,1,2.1239048654189787,False,final,True,0.0,4.970307080167051,1.6636047408808672,2.108699381352122,1.2470942894549486
Premium Petrol 95R,2023-05-26,2,1.9121081119369592,False,final,True,0.0,7.771652056343593,1.6636047408808672,3.1062130121147993,1.5888452554988257
Premium Petrol 95R,2023-05-26,3,1.6564247986249825,False,final,True,0.0,7.300148649873394,1.6636047408808672,3.5745254446730073,1.4714303022505892
Premium Petrol 95R,2023-06-02,1,-0.21179675348201954,False,final,True,0.0,-0.38000292212504044,-1.125686030322278,0.8457255968164336,0.780516021475034
Premium Petrol 95R,2023-06-02,2,-0.46748006679399623,False,final,True,0.0,4.59030415804201,-1.125686030322278,1.2525122300053793,1.1734048462553643
Premium Petrol 95R,2023-06-02,3,-0.7880596892960057,False,final,True,0.0,7.391649134218553,-1.125686030322278,1.4530747107541904,1.3229221842379397
Premium Petrol 95R,2023-06-09,1,-0.2556833133119767,False,final,True,0.0,1.3499024265569033,2.864417694397212,0.9328030985374887,0.573668685269571
Premium Petrol 95R,2023-06-09,2,-0.5762629358139861,False,final,True,0.0,0.9698995044318628,2.864417694397212,1.3512330265477805,0.6530282221309478
Premium Petrol 95R,2023-06-09,3,3.7233611158110307,False,final,True,0.0,5.940206584598914,2.864417694397212,1.5081793233561478,0.49684098345554284
Premium Petrol 95R,2023-06-16,1,-0.32057962250200944,False,final,True,0.0,-3.582136626466858,-2.950626363928519,-1.0108849242677076,-0.8826546399938182
Premium Petrol 95R,2023-06-16,2,3.9790444291230074,False,final,True,0.0,-2.232234199909955,-2.950626363928519,-1.4293143944561852,-1.3063922742951317
Premium Petrol 95R,2023-06-16,3,24.73337994561001,False,final,True,0.0,-2.6122371220349954,-2.950626363928519,-1.5610109830322492,-1.4751940037552502
Premium Petrol 95R,2023-06-23,1,4.299624051625017,False,final,True,0.0,-0.07029815050029313,1.1660541060847838,-0.44289919750024437,-0.6739618510018452
Premium Petrol 95R,2023-06-23,2,25.05395956811202,False,final,True,0.0,-3.652434776967151,1.1660541060847838,-0.5765456497647666,-1.0733268257452298
Premium Petrol 95R,2023-06-23,3,25.088416161801035,False,final,True,0.0,-2.3025323504102477,1.1660541060847838,-0.653925285143136,-1.3977034235788366
Premium Petrol 95R,2023-06-30,1,20.754335516487004,False,final,True,0.0,-1.7285953349484109,0.0,-0.8190339480337795,-1.3930233001168892
Premium Petrol 95R,2023-06-30,2,20.78879211017602,False,final,True,0.0,-1.798893485448704,0.0,-1.1860950250385773,-2.3905029548888903
Premium Petrol 95R,2023-06-30,3,23.57909178247297,False,final,True,0.0,-5.381030111915562,0.0,-1.2631688371354872,-3.1452993048131743
Premium Petrol 95R,2023-07-07,1,0.03445659368901488,False,final,True,0.0,2.313851445920454,1.3918512508420346,0.5462364293121617,-0.06524284864549391
Premium Petrol 95R,2023-07-07,2,2.824756265985968,False,final,True,0.0,0.5852561109720433,1.3918512508420346,0.8508327139515431,-0.31549293990083666
Premium Petrol 95R,2023-07-07,3,8.481375697695967,False,final,True,0.0,0.5149579604717501,1.3918512508420346,0.9781518634771357,-0.7012853006813123
Premium Petrol 95R,2023-07-14,1,2.7902996722969533,False,final,True,0.0,1.8486455131721455,0.0,1.0342895644481378,0.5105886427790056
Premium Petrol 95R,2023-07-14,2,8.446919104006952,False,final,True,0.0,4.1624969590926,0.0,1.457999593448397,0.5359669283932607
Premium Petrol 95R,2023-07-14,3,14.002639055735983,False,final,True,0.0,2.433901624144189,0.0,1.712945680236652,0.4063119558836638
Premium Petrol 95R,2023-07-21,1,5.6566194317099985,False,final,True,0.0,2.041705428679849,0.0,1.2284426809109936,1.0513038860713908
Premium Petrol 95R,2023-07-21,2,11.21233938343903,False,final,True,0.0,3.8903509418519944,0.0,1.8204892897618161,1.5706151441778127
Premium Petrol 95R,2023-07-21,3,14.667090119613022,False,final,True,0.0,6.204202387772448,0.0,2.0750354873553176,1.811513430938965
Premium Petrol 95R,2023-07-28,1,5.555719951729031,False,final,True,0.0,5.189535272427207,0.0,2.636533555964773,2.1284337880203448
Premium Petrol 95R,2023-07-28,2,9.010470687903023,False,final,True,0.0,7.231240701107056,0.0,3.7426256764094488,3.0159572486024295
Premium Petrol 95R,2023-07-28,3,14.050318713378033,False,final,True,0.0,9.0798862142792,0.0,4.225123158260914,3.374842253136107
Premium Petrol 95R,2023-08-04,1,3.4547507361739918,False,final,True,0.0,4.567377821893446,0.0,2.913450000320743,2.6646493753871914
Premium Petrol 95R,2023-08-04,2,8.494598761649002,False,final,True,0.0,9.756913094320653,0.0,4.151121967465511,3.9496272255046208
Premium Petrol 95R,2023-08-04,3,10.659000111687021,False,final,True,0.0,11.798618523000501,0.0,4.720602148905423,4.711481090138157
Premium Petrol 95R,2023-08-11,1,5.03984802547501,False,final,True,0.0,4.2435672870612,0.0,2.9078525951819443,2.455386012901779
Premium Petrol 95R,2023-08-11,2,7.2042493755130295,False,final,True,0.0,8.810945108954646,0.0,4.169809601037473,3.597638979700943
Premium Petrol 95R,2023-08-11,3,9.180109424927025,False,final,True,0.0,14.000480381381854,0.0,4.695743496715757,4.143923186374675
Premium Petrol 95R,2023-08-18,1,2.1644013500380197,False,final,True,0.0,3.7448605886827084,0.0,2.7381411189996943,2.4755205045162776
Premium Petrol 95R,2023-08-18,2,4.140261399452015,False,final,True,0.0,7.988427875743909,0.0,3.875823653357961,3.6562031458647786
Premium Petrol 95R,2023-08-18,3,6.763065069285972,False,final,True,0.0,12.555805697637355,0.0,4.3681037901480355,4.315150729284921
Premium Petrol 95R,2023-08-25,1,1.9758600494139955,False,final,True,0.0,2.1542354893422915,0.0,1.9762006310982867,1.8524895701302104
Premium Petrol 95R,2023-08-25,2,4.598663719247952,False,final,True,0.0,5.899096078025,0.0,2.8110507681041006,2.783148925210323
Premium Petrol 95R,2023-08-25,3,7.764618865106968,False,final,True,0.0,10.1426633650862,0.0,3.1680192555300186,3.355787455203252
Premium Petrol 95R,2023-09-01,1,2.6228036698339565,False,final,True,0.0,1.190571460643104,0.0,1.294576868955756,1.3557550302683627
Premium Petrol 95R,2023-09-01,2,5.788758815692972,False,final,True,0.0,3.3448069499853954,0.0,1.837997342861793,2.133149480536995
Premium Petrol 95R,2023-09-01,3,10.061123641721963,False,final,True,0.0,7.089667538668104,0.0,2.0620910421170593,2.675181887019407
Premium Petrol 95R,2023-09-08,1,3.165955145859016,False,final,True,0.0,0.3873219747627466,0.0,0.7002424479520736,0.938261879794349
Premium Petrol 95R,2023-09-08,2,7.438319971888006,False,final,True,0.0,1.5778934354058505,0.0,0.9909382294502499,1.5683038066787767
Premium Petrol 95R,2023-09-08,3,8.437349604534006,False,final,True,0.0,3.732128924748142,0.0,1.1255326148566682,2.097543973874453
Premium Petrol 95R,2023-09-15,1,4.272364826028991,False,final,True,0.0,7.011235402901903,0.0,3.057627249595857,2.6544424215686364
Premium Petrol 95R,2023-09-15,2,5.27139445867499,False,final,True,0.0,7.39855737766465,0.0,4.339157041982339,3.899993526485939
Premium Petrol 95R,2023-09-15,3,-0.4697362845170119,False,final,True,0.0,8.589128838307754,0.0,4.8693193838910656,4.554267056787428
Premium Petrol 95R,2023-09-22,1,0.9990296326459998,False,final,True,0.0,-1.6762958663203618,0.0,0.6231645687399082,1.0483511311987481
Premium Petrol 95R,2023-09-22,2,-4.7421011105460025,False,final,True,0.0,5.334939536581541,0.0,0.8889917381256194,1.8249167014951146
Premium Petrol 95R,2023-09-22,3,-8.885380071921986,False,final,True,0.0,5.722261511344288,0.0,1.114191395595319,2.6044611096454595
Premium Petrol 95R,2023-09-29,1,-5.741130743192002,False,final,True,0.0,-8.781402450061194,0.0,-3.216029955028213,-2.771595244466976
Premium Petrol 95R,2023-09-29,2,-9.884409704567986,False,final,True,0.0,-10.457698316381556,0.0,-4.433688429001369,-3.8903100886749225
Premium Petrol 95R,2023-09-29,3,-12.61727477439797,False,final,True,0.0,-3.4464629134796523,0.0,-4.995353492433445,-4.484069903498768
Premium Petrol 95R,2023-10-06,1,-4.143278961375984,False,final,True,0.0,-11.227057980645746,0.0,-5.660732627739915,-5.670230589143293
Premium Petrol 95R,2023-10-06,2,-6.876144031205968,False,final,True,0.0,-20.00846043070694,0.0,-8.079807972788823,-8.732238609517163
Premium Petrol 95R,2023-10-06,3,-8.596133216743965,False,final,True,0.0,-21.684756297027302,0.0,-9.053446555463612,-10.61980936830801
Premium Petrol 95R,2023-10-13,1,-2.732865069829984,False,final,True,0.0,0.2608839967317941,0.0,-2.3057147013119783,-3.4920989166365644
Premium Petrol 95R,2023-10-13,2,-4.452854255367981,False,final,True,0.0,-10.96617398391395,0.0,-3.2431374003009665,-5.881227602010059
Premium Petrol 95R,2023-10-13,3,-5.302847445253008,False,final,True,0.0,-19.747576433975144,0.0,-3.6522197247661254,-7.785243352755905
Premium Petrol 95R,2023-10-20,1,-1.7199891855379974,False,final,True,0.0,4.481504069171348,0.0,0.8125971658574289,-0.47087751795669575
Premium Petrol 95R,2023-10-20,2,-2.5699823754230238,False,final,True,0.0,4.7423880659031425,0.0,1.1595735212124654,-1.265032787819978
Premium Petrol 95R,2023-10-20,3,-4.085146866938999,False,final,True,0.0,-6.484669914742603,0.0,1.4551783783989098,-2.062730639016121
Premium Petrol 95R,2023-10-27,1,-0.8499931898850264,False,final,True,0.0,2.7071428566544085,0.0,1.3669659349453513,0.8125424710850517
Premium Petrol 95R,2023-10-27,2,-2.3651576814010014,False,final,True,0.0,7.188646925825757,0.0,2.1532923151033856,1.2012295767101586
Premium Petrol 95R,2023-10-27,3,-4.69939648761499,False,final,True,0.0,7.449530922557551,0.0,2.5461699541195637,1.2267264606927546
Premium Petrol 95R,2023-11-03,1,-1.515164491515975,False,final,True,0.0,-2.878270550777695,0.0,-0.3551807176435829,0.03270352602179358
Premium Petrol 95R,2023-11-03,2,-3.849403297729964,False,final,True,0.0,-0.17112769412328674,0.0,-0.4295643214295925,0.25006789344190883
Premium Petrol 95R,2023-11-03,3,-6.664843190293993,False,final,True,0.0,4.310376375048062,0.0,-0.45563116158847067,0.4112040227074622
Premium Petrol 95R,2023-11-10,1,-2.334238806213989,False,final,True,0.0,-4.2812973808918,0.0,-1.751412828275202,-1.3265796345810252
Premium Petrol 95R,2023-11-10,2,-5.149678698778018,False,final,True,0.0,-7.159567931669495,0.0,-2.48146185024212,-1.9207890500883407
Premium Petrol 95R,2023-11-10,3,-8.094645070430033,False,final,True,0.0,-4.452425075015087,0.0,-2.845551359055261,-2.2430431758467373
Premium Petrol 95R,2023-11-17,1,-2.8154398925640294,False,final,True,0.0,-2.099065398803351,0.0,-1.549969515204512,-1.5076419197620372
Premium Petrol 95R,2023-11-17,2,-5.760406264216044,False,final,True,0.0,-6.380362779695152,0.0,-2.261460892195094,-2.3609255037928136
Premium Petrol 95R,2023-11-17,3,-10.124768796598005,False,final,True,0.0,-9.258633330472847,0.0,-2.5530299935789955,-2.847606002559168
Premium Petrol 95R,2023-11-24,1,-2.944966371652015,False,final,True,0.0,-2.4955101429332975,0.0,-1.6910850650333276,-1.6285198242523817
Premium Petrol 95R,2023-11-24,2,-7.3093289040339755,False,final,True,0.0,-4.594575541736649,0.0,-2.3932067682841165,-2.430494946034262
Premium Petrol 95R,2023-11-24,3,-12.119406375901974,False,final,True,0.0,-8.87587292262845,0.0,-2.6354273563549238,-2.826926163721201
Premium Petrol 95R,2023-12-01,1,-4.364362532381961,False,final,True,0.0,-1.9539241501887508,0.0,-1.474282160309594,-1.3333665573346578
Premium Petrol 95R,2023-12-01,2,-9.17444000424996,False,final,True,0.0,-4.4494342931220485,0.0,-2.039656932154459,-1.8969235090735015
Premium Petrol 95R,2023-12-01,3,-11.248115777402006,False,final,True,0.0,-6.548499691925399,0.0,-2.2642141293555342,-2.2010753605789564
Premium Petrol 95R,2023-12-08,1,-4.810077471867999,False,final,True,0.0,-7.601496562256706,0.0,-3.539337222923218,-2.7037605765709056
Premium Petrol 95R,2023-12-08,2,-6.883753245020046,False,final,True,0.0,-9.555420712445457,0.0,-5.014832648373109,-3.7584864250273915
Premium Petrol 95R,2023-12-08,3,-7.708329179164025,False,final,True,0.0,-12.050930855378754,0.0,-5.61118836903584,-4.125897598442121
Premium Petrol 95R,2023-12-15,1,-2.073675773152047,False,final,True,0.0,-0.22398557225450302,-2.2579606491722375,-1.5696673878130738,-1.6591935611433863
Premium Petrol 95R,2023-12-15,2,-2.8982517072960263,False,final,True,0.0,-7.825482134511209,-2.2579606491722375,-2.210456553879086,-2.5903725016795014
Premium Petrol 95R,2023-12-15,3,-2.5680142048699963,False,final,True,0.0,-9.77940628469996,-2.2579606491722375,-2.5413593466722846,-3.3014752804964815
Premium Petrol 95R,2023-12-22,1,-0.8245759341439793,False,final,True,0.0,0.1170752368240052,1.0023094569770035,-0.5956858448036224,-0.3180400520766665
Premium Petrol 95R,2023-12-22,2,-0.49433843171794933,False,final,True,0.0,-0.10691033543049783,1.0023094569770035,-0.9086136875566384,-0.438258345723588
Premium Petrol 95R,2023-12-22,3,-0.8864193196009751,False,final,True,0.0,-7.708406897687204,1.0023094569770035,-0.8842138307509735,-0.2686526931205796
Premium Petrol 95R,2023-12-29,1,0.33023750242603,False,final,True,0.0,0.1845315275378553,0.0,-0.24045637419432603,0.1595116008727018
Premium Petrol 95R,2023-12-29,2,-0.06184338545699575,False,final,True,0.0,0.3016067643618605,0.0,-0.18575887651255152,0.5743739992911208
Premium Petrol 95R,2023-12-29,3,-0.19565684339801237,False,final,True,0.0,0.07762119210735746,0.0,-0.15563923285253778,0.9637263112281722
Premium Petrol 95R,2024-01-05,1,-0.39208088788302575,False,final,True,0.0,-0.9544703166163017,0.9009142713844246,-0.31895449355897465,0.20894818475020852
Premium Petrol 95R,2024-01-05,2,-0.5258943458240424,False,final,True,0.0,-0.7699387890784464,0.9009142713844246,-0.4433932593846415,0.5691786628334914
Premium Petrol 95R,2024-01-05,3,1.2858258865839503,False,final,True,0.0,-0.6528635522544413,0.9009142713844246,-0.4614827354675432,0.9633814988495076
Premium Petrol 95R,2024-01-12,1,-0.13381345794101662,False,final,True,0.0,0.6576580312844449,0.0,0.13475959892525552,0.41495048699083853
Premium Petrol 95R,2024-01-12,2,1.677906774466976,False,final,True,0.0,-0.2968122853318569,0.0,0.22565996541416466,0.742505706325737
Premium Petrol 95R,2024-01-12,3,6.934577535841981,False,final,True,0.0,-0.11228075779400157,0.0,0.2748523895937506,1.0304709075551453
Premium Petrol 95R,2024-01-19,1,1.8117202324079926,False,final,True,0.0,5.889689941090796,1.7888159588676926,2.4052931749085094,2.2249680717845313
Premium Petrol 95R,2024-01-19,2,7.068390993782998,False,final,True,0.0,6.547347972375241,1.7888159588676926,3.4252438871048314,3.322436666005181
Premium Petrol 95R,2024-01-19,3,10.232042563555012,False,final,True,0.0,5.592877655758939,1.7888159588676926,3.9208247875351314,4.000063667230485
Premium Petrol 95R,2024-01-26,1,5.256670761375005,False,final,True,0.0,9.222589722356812,5.433673334781629,4.630737036135586,4.645984564682512
Premium Petrol 95R,2024-01-26,2,8.42032233114702,False,final,True,0.0,15.112279663447607,5.433673334781629,6.653510719772693,7.184021478529282
Premium Petrol 95R,2024-01-26,3,10.94694542797805,False,final,True,0.0,15.769937694732052,5.433673334781629,7.616404762494576,8.874560829729335
Premium Petrol 95R,2024-02-02,1,3.1636515697720142,False,final,True,0.0,1.1122299671638955,0.0,2.456269018549294,3.727109016006455
Premium Petrol 95R,2024-02-02,2,5.690274666603045,False,final,True,0.0,10.334819689520707,0.0,3.6035776349622943,6.408307885723828
Premium Petrol 95R,2024-02-02,3,7.708588182084043,False,final,True,0.0,16.224509630611504,0.0,4.13477535200654,8.584441563795421
Premium Petrol 95R,2024-02-09,1,2.526623096831031,False,final,True,0.0,-1.9945876158079086,-1.8191359393725988,0.37552355284266,1.7049967674486055
Premium Petrol 95R,2024-02-09,2,4.5449366123120285,False,final,True,0.0,-0.8823576486440131,-1.8191359393725988,0.5735290838974955,3.2648213784945903
Premium Petrol 95R,2024-02-09,3,4.70354553556399,False,final,True,0.0,8.340232073712798,-1.8191359393725988,0.5460724713039508,4.605033809853028
Premium Petrol 95R,2024-02-16,1,2.0183135154809975,False,final,True,0.0,2.5060674800327987,4.477926883281803,1.1895286001527248,1.792638823004581
Premium Petrol 95R,2024-02-16,2,2.1769224387329587,False,final,True,0.0,0.5114798642248899,4.477926883281803,1.5759955940923458,2.900293740701879
Premium Petrol 95R,2024-02-16,3,2.820597185088957,False,final,True,0.0,1.6237098313887854,4.477926883281803,1.7650678882989947,3.8695446756787852
Premium Petrol 95R,2024-02-23,1,0.1586089232519612,False,final,True,0.0,-3.497241978103991,-1.7772358518637594,-0.9718262630581334,-0.05592880957473127
Premium Petrol 95R,2024-02-23,2,0.8022836696079594,False,final,True,0.0,-0.9911744980711922,-1.7772358518637594,-1.3664511985577537,0.3768966553906592
Premium Petrol 95R,2024-02-23,3,0.09704565465796122,False,final,True,0.0,-2.9857621138791006,-1.7772358518637594,-1.4624697828333477,1.1256212730737631
Premium Petrol 95R,2024-03-01,1,0.6436747463559982,False,final,True,0.0,1.6637680744432912,1.7494790538392975,0.258939385734512,0.32081954794307155
Premium Petrol 95R,2024-03-01,2,-0.061563268593999965,False,final,True,0.0,-1.8334739036606995,1.7494790538392975,0.44031227922617727,0.6536545684555839
Premium Petrol 95R,2024-03-01,3,0.01567309776703496,False,final,True,0.0,0.6725935763720989,1.7494790538392975,0.43545545172699296,0.8197125293585767
Premium Petrol 95R,2024-03-08,1,-0.7052380149499982,False,final,True,0.0,-2.1410974191153507,0.0,-0.6557905222932217,-0.19508839170026854
Premium Petrol 95R,2024-03-08,2,-0.6280016485889632,False,final,True,0.0,-0.47732934467205934,0.0,-1.0165518607370678,-0.168547830439838
Premium Petrol 95R,2024-03-08,3,1.6862536899200222,False,final,True,0.0,-3.97457132277605,0.0,-1.0444134776864005,0.1355735425986931
Premium Petrol 95R,2024-03-15,1,0.07723636636103492,False,final,True,0.0,-0.6009384971349945,0.8458919144244702,-0.5998655022157869,-0.3527703689694307
Premium Petrol 95R,2024-03-15,2,2.3914917048700204,False,final,True,0.0,-2.742035916250345,0.8458919144244702,-0.7208674534644265,-0.31018712059104603
Premium Petrol 95R,2024-03-15,3,3.5725397422410197,False,final,True,0.0,-1.0782678418070537,0.8458919144244702,-0.8413433813182655,-0.2650214047051338
Premium Petrol 95R,2024-03-22,1,2.3142553385089855,False,final,True,0.0,7.325255157613553,4.905856844564626,2.7344963020474604,2.1646280932092012
Premium Petrol 95R,2024-03-22,2,3.4953033758799847,False,final,True,0.0,6.724316660478558,4.905856844564626,3.8382526893801043,3.016452497214395
Premium Petrol 95R,2024-03-22,3,5.349628377953991,False,final,True,0.0,4.583219241363207,4.905856844564626,4.410038818177343,3.4218478558149084
Premium Petrol 95R,2024-03-29,1,1.1810480373709993,False,final,True,0.0,2.6546499558149055,1.5682690467645253,2.1428359324192656,2.171525210030269
Premium Petrol 95R,2024-03-29,2,3.0353730394450054,False,final,True,0.0,9.979905113428458,1.5682690467645253,3.156276846918818,3.4142211591160447
Premium Petrol 95R,2024-03-29,3,2.748564422895015,False,final,True,0.0,9.378966616293464,1.5682690467645253,3.731287724470169,4.342514459978339
Premium Petrol 95R,2024-04-05,1,1.854325002074006,False,final,True,0.0,3.110818422737944,4.658088578131249,2.221164604966626,2.3275478024001925
Premium Petrol 95R,2024-04-05,2,1.5675163855240157,False,final,True,0.0,5.765468378552849,4.658088578131249,3.3127489179736513,3.7829931901133294
Premium Petrol 95R,2024-04-05,3,1.1699910076999913,False,final,True,0.0,13.090723536166402,4.658088578131249,3.7280978534135114,4.656695615741988
Premium Petrol 95R,2024-04-12,1,-0.28680861654999035,False,final,True,0.0,-0.6849549324912523,0.0,0.8263563750614519,1.4358625262436442
Premium Petrol 95R,2024-04-12,2,-0.6843339943740148,False,final,True,0.0,2.4258634902466913,0.0,1.1286812852064316,2.413050121574673
Premium Petrol 95R,2024-04-12,3,-1.6360912397329912,False,final,True,0.0,5.080513446061597,0.0,1.3133979946498797,3.2863323936689177
Premium Petrol 95R,2024-04-19,1,-0.3975253778240244,False,final,True,0.0,2.2391642497986552,0.0,1.169533093182574,1.3059578039091266
Premium Petrol 95R,2024-04-19,2,-1.3492826231830009,False,final,True,0.0,1.5542093173074027,0.0,1.721212289171052,2.103650920006561
Premium Petrol 95R,2024-04-19,3,-3.0278612777100307,False,final,True,0.0,4.665027740045346,0.0,1.9252626553432808,2.652081139014366
Premium Petrol 95R,2024-04-26,1,-0.9517572453589764,False,final,True,0.0,-3.159194297977307,-1.443212220819566,-0.6773743035047098,0.11652455082520173
Premium Petrol 95R,2024-04-26,2,-2.6303358998860062,False,final,True,0.0,-0.920030048178652,-1.443212220819566,-0.9971337740830198,0.5520762174821362
Premium Petrol 95R,2024-04-26,3,-5.7924835341880225,False,final,True,0.0,-1.6049849806699041,-1.443212220819566,-1.07647089301829,1.2077857988611111
Premium Petrol 95R,2024-05-03,1,-1.6785786545270298,False,final,True,0.0,-1.269821746909998,-1.4740310166042252,-0.8128081498575618,-0.24366606528325063
Premium Petrol 95R,2024-05-03,2,-4.840726288829046,False,final,True,0.0,-4.429016044887305,-1.4740310166042252,-1.1001572260148074,-0.03774021028907667
Premium Petrol 95R,2024-05-03,3,-8.231422469509994,False,final,True,0.0,-2.18985179508865,-1.4740310166042252,-1.300618664093769,0.23949552750895442
Premium Petrol 95R,2024-05-10,1,-3.1621476343020163,False,final,True,0.0,-6.131589346451157,-2.9313282082843184,-2.670721911743999,-1.7309205096762854
Premium Petrol 95R,2024-05-10,2,-6.552843814982964,False,final,True,0.0,-7.401411093361154,-2.9313282082843184,-3.8804441789049497,-2.2795189144674164
Premium Petrol 95R,2024-05-10,3,-8.630707099902963,False,final,True,0.0,-10.560605391338461,-2.9313282082843184,-4.3545729745592805,-2.2296172121107785
Premium Petrol 95R,2024-05-17,1,-3.3906961806809477,False,final,True,0.0,-5.763355400720641,-2.8695550337034446,-3.4453146860444495,-2.7741271900811557
Premium Petrol 95R,2024-05-17,2,-5.468559465600947,False,final,True,0.0,-11.894944747171797,-2.8695550337034446,-4.859115112956202,-3.9045123363104186
Premium Petrol 95R,2024-05-17,3,-9.735957425739969,False,final,True,0.0,-13.164766494081796,-2.8695550337034446,-5.5579878095901085,-4.457412270280628
Premium Petrol 95R,2024-05-24,1,-2.0778632849199994,False,final,True,0.0,-1.966015518640149,-0.7114400654651071,-2.1690925694982006,-2.1294886322113205
Premium Petrol 95R,2024-05-24,2,-6.345261245059021,False,final,True,0.0,-7.7293709193607905,-0.7114400654651071,-3.184800038636878,-3.328101782075761
Premium Petrol 95R,2024-05-24,3,-10.861499037878048,False,final,True,0.0,-13.860960265811947,-0.7114400654651071,-3.570345679460822,-4.0314092962452746
Premium Petrol 95R,2024-05-31,1,-4.2673979601390215,False,final,True,0.0,-3.668266060654303,0.0,-2.434374584019691,-2.296205623539259
Premium Petrol 95R,2024-05-31,2,-8.783635752958048,False,final,True,0.0,-5.634281579294452,0.0,-3.422883534915565,-3.439107067355498
Premium Petrol 95R,2024-05-31,3,-9.969126836931025,False,final,True,0.0,-11.397636980015093,0.0,-3.7998880105483366,-4.07784655658875
Premium Petrol 95R,2024-06-07,1,-4.516237792819027,False,final,True,0.0,-3.4107947975124047,0.0,-2.315896824322727,-2.209762042894112
Premium Petrol 95R,2024-06-07,2,-5.701728876792004,False,final,True,0.0,-7.079060858166708,0.0,-3.261006246644946,-3.3022073243009715
Premium Petrol 95R,2024-06-07,3,-3.1634010699769988,False,final,True,0.0,-9.045076376806856,0.0,-3.695404600141171,-4.025510239016149
Premium Petrol 95R,2024-06-14,1,-1.1854910839729769,False,final,True,0.0,3.1575049386899066,4.349593535592027,0.26663421236730117,0.06306050301994588
Premium Petrol 95R,2024-06-14,2,1.352836722842028,False,final,True,0.0,-0.2532898588224981,4.349593535592027,0.3441706904366813,-0.06866598144056975
